artist_name,track_name,genres,followers,popularity,duration,release_date,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
Sam Smith,How Do You Sleep?,"['pop', 'uk pop']",22201651,68,202.204,2020-10-30,0.561,0.685,0.0835,0.154,0.0,0.077,0.363,165.944,pop
Sam Smith,Promises (with Sam Smith),"['pop', 'uk pop']",22201651,75,213.309,2018-08-17,0.781,0.768,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,pop
Selena Gomez,Calm Down (with Selena Gomez),"['dance pop', 'pop', 'post-teen pop']",41257821,95,239.317,2022-08-25,0.801,0.806,0.0381,0.382,0.000669,0.114,0.802,106.999,pop
Selena Gomez,Lose You To Love Me,"['dance pop', 'pop', 'post-teen pop']",41257821,82,206.458,2020-01-10,0.488,0.343,0.0436,0.556,0.0,0.21,0.0978,102.819,pop
Selena Gomez,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","['dance pop', 'pop', 'post-teen pop']",41257821,76,212.5,2018-09-28,0.842,0.801,0.228,0.157,4.82e-06,0.0642,0.617,95.881,pop
Selena Gomez,Wolves,"['dance pop', 'pop', 'post-teen pop']",41257821,80,197.993,2017-10-25,0.724,0.804,0.0448,0.124,0.0,0.204,0.306,124.987,pop
Selena Gomez,People You Know,"['dance pop', 'pop', 'post-teen pop']",41257821,79,194.9,2020-01-10,0.695,0.62,0.0521,0.0881,5.43e-05,0.111,0.62,150.032,pop
Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,"['dance pop', 'pop', 'post-teen pop']",41257821,75,207.904,2018-05-10,0.601,0.724,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,pop
Selena Gomez,It Ain’t Me (with Selena Gomez),"['dance pop', 'pop', 'post-teen pop']",41257821,67,220.78,2017-02-17,0.64,0.533,0.0706,0.119,0.0,0.0864,0.515,99.968,pop
Selena Gomez,My Mind & Me,"['dance pop', 'pop', 'post-teen pop']",41257821,77,147.597,2022-11-03,0.6,0.389,0.0337,0.566,0.0,0.0826,0.244,143.577,pop
Selena Gomez,The Heart Wants What It Wants,"['dance pop', 'pop', 'post-teen pop']",41257821,76,227.373,2014-01-01,0.616,0.789,0.0377,0.053,0.0,0.142,0.621,83.066,pop
Selena Gomez,Same Old Love,"['dance pop', 'pop', 'post-teen pop']",41257821,70,229.08,2015-10-09,0.672,0.593,0.0304,0.0223,0.0,0.214,0.438,98.02,pop
The Neighbourhood,Sweater Weather,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,90,240.4,2013-04-19,0.612,0.807,0.0336,0.0495,0.0177,0.101,0.398,124.053,pop
The Neighbourhood,Daddy Issues,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,85,260.173,2015-10-30,0.588,0.521,0.0329,0.0678,0.149,0.123,0.337,85.012,pop
The Neighbourhood,Softcore,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,85,206.28,2018-11-02,0.575,0.568,0.03,0.0484,0.000417,0.286,0.37,93.986,pop
The Neighbourhood,You Get Me So High,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,82,153.0,2018-11-02,0.551,0.881,0.0542,0.186,0.0791,0.152,0.387,88.036,pop
The Neighbourhood,Reflections,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,79,244.013,2018-11-02,0.648,0.594,0.0293,0.114,0.0462,0.116,0.544,113.983,pop
The Neighbourhood,Pretty Boy,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,76,234.093,2020-09-25,0.578,0.386,0.0278,0.208,0.0453,0.307,0.569,154.902,pop
The Neighbourhood,The Beach,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,76,255.133,2015-10-30,0.245,0.64,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,pop
The Neighbourhood,Afraid,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,75,251.186,2013-04-19,0.464,0.701,0.0411,0.00892,0.309,0.335,0.356,83.996,pop
The Neighbourhood,Cry Baby,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,74,235.16,2015-10-30,0.581,0.656,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,pop
The Neighbourhood,Stargazing,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",12060747,73,217.026,2020-12-11,0.512,0.483,0.0298,0.00304,0.0011,0.12,0.367,160.009,pop
Dua Lipa,Cold Heart - PNAU Remix,"['dance pop', 'pop', 'uk pop']",39219493,70,202.735,2021-10-22,0.795,0.8,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,pop
Dua Lipa,One Kiss (with Dua Lipa),"['dance pop', 'pop', 'uk pop']",39219493,87,214.846,2018-04-06,0.791,0.862,0.11,0.037,2.19e-05,0.0814,0.592,123.994,pop
Dua Lipa,Don't Start Now,"['dance pop', 'pop', 'uk pop']",39219493,82,183.29,2020-03-27,0.793,0.793,0.083,0.0123,0.0,0.0951,0.679,123.95,pop
Dua Lipa,Levitating (feat. DaBaby),"['dance pop', 'pop', 'uk pop']",39219493,83,203.064,2020-03-27,0.702,0.825,0.0601,0.00883,0.0,0.0674,0.915,102.977,pop
Dua Lipa,Levitating,"['dance pop', 'pop', 'uk pop']",39219493,82,203.807,2020-03-27,0.695,0.884,0.0753,0.0561,0.0,0.213,0.914,103.014,pop
Dua Lipa,Prisoner (feat. Dua Lipa),"['dance pop', 'pop', 'uk pop']",39219493,81,169.333,2020-11-27,0.781,0.67,0.0452,0.0103,0.0,0.0761,0.595,127.99,pop
Dua Lipa,New Rules,"['dance pop', 'pop', 'uk pop']",39219493,80,209.32,2017-06-02,0.762,0.7,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,pop
Dua Lipa,Physical,"['dance pop', 'pop', 'uk pop']",39219493,77,193.829,2020-03-27,0.647,0.844,0.0457,0.0137,0.000658,0.102,0.746,146.967,pop
Dua Lipa,Break My Heart,"['dance pop', 'pop', 'uk pop']",39219493,77,221.82,2020-03-27,0.73,0.729,0.0884,0.167,1.39e-06,0.349,0.467,113.011,pop
Dua Lipa,IDGAF,"['dance pop', 'pop', 'uk pop']",39219493,79,217.946,2017-06-02,0.836,0.544,0.0943,0.0403,0.0,0.0824,0.51,97.028,pop
NF,HOPE,"['hip hop', 'pop rap', 'rap']",8164551,83,264.473,2023-02-16,0.546,0.787,0.212,0.396,0.0,0.0619,0.497,100.559,pop
NF,Let You Down,"['hip hop', 'pop rap', 'rap']",8164551,81,212.12,2017-10-06,0.662,0.714,0.121,0.312,0.0,0.179,0.464,147.997,pop
NF,The Search,"['hip hop', 'pop rap', 'rap']",8164551,76,248.053,2019-07-26,0.789,0.789,0.298,0.598,0.0,0.099,0.37,119.95,pop
NF,MOTTO,"['hip hop', 'pop rap', 'rap']",8164551,79,217.271,2023-03-09,0.685,0.882,0.296,0.082,0.0,0.286,0.715,80.283,pop
NF,Lie,"['hip hop', 'pop rap', 'rap']",8164551,76,209.213,2017-10-06,0.513,0.661,0.24,0.161,0.0,0.246,0.179,94.791,pop
NF,When I Grow Up,"['hip hop', 'pop rap', 'rap']",8164551,75,196.8,2019-07-26,0.817,0.814,0.185,0.32,0.0,0.152,0.247,109.994,pop
NF,If You Want Love,"['hip hop', 'pop rap', 'rap']",8164551,75,199.386,2017-10-06,0.551,0.386,0.132,0.659,0.0,0.125,0.245,116.409,pop
NF,The Search - Edit,"['hip hop', 'pop rap', 'rap']",8164551,73,197.694,2019-06-07,0.831,0.851,0.207,0.552,0.0,0.106,0.496,119.958,pop
NF,Paralyzed,"['hip hop', 'pop rap', 'rap']",8164551,72,270.453,2015-03-31,0.51,0.643,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,pop
NF,CLOUDS,"['hip hop', 'pop rap', 'rap']",8164551,70,243.76,2021-03-26,0.788,0.652,0.405,0.373,0.0,0.755,0.812,128.108,pop
Adele,Easy On Me,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,82,224.694,2021-11-19,0.604,0.366,0.0282,0.578,0.0,0.133,0.13,141.981,pop
Adele,Set Fire to the Rain,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,81,242.973,2011-01-24,0.603,0.67,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,pop
Adele,Rolling in the Deep,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,80,228.093,2011-01-24,0.73,0.769,0.0298,0.138,0.0,0.0473,0.507,104.948,pop
Adele,Someone Like You,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,79,285.24,2011-01-24,0.556,0.319,0.0281,0.893,0.0,0.0996,0.294,135.187,pop
Adele,Love In The Dark,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,77,285.935,2015-11-20,0.331,0.341,0.0309,0.528,0.0,0.109,0.152,109.821,pop
Adele,When We Were Young,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,74,290.9,2015-11-20,0.376,0.595,0.0496,0.303,0.0,0.095,0.265,144.361,pop
Adele,Make You Feel My Love,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,74,212.04,2008-01-28,0.317,0.172,0.0326,0.907,0.000383,0.105,0.0963,65.18,pop
Adele,Oh My God,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,80,225.148,2021-11-19,0.534,0.725,0.046,0.091,0.0,0.0264,0.55,88.098,pop
Adele,Hello,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,73,295.502,2015-11-20,0.578,0.43,0.0305,0.33,0.0,0.0854,0.288,78.991,pop
Adele,Chasing Pavements,"['british soul', 'pop', 'pop soul', 'uk pop']",47330731,71,210.506,2008-01-28,0.616,0.47,0.0253,0.291,0.0,0.111,0.325,80.03,pop
David Guetta,I'm Good (Blue),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,94,175.238,2022-08-26,0.561,0.965,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,pop
David Guetta,Titanium (feat. Sia),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,70,245.04,2011-08-24,0.604,0.788,0.103,0.0678,0.153,0.127,0.301,126.06,pop
David Guetta,DON'T YOU WORRY,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,72,194.437,2022-11-10,0.831,0.868,0.0325,0.176,0.0,0.184,0.483,131.971,pop
David Guetta,Memories (feat. Kid Cudi),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,68,210.093,2009-08-21,0.561,0.87,0.343,0.0015,2.82e-06,0.246,0.498,129.98,pop
David Guetta,Crazy What Love Can Do,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,81,169.756,2022-04-08,0.601,0.713,0.0449,0.0282,0.0,0.158,0.464,122.872,pop
David Guetta,Sexy Bitch (feat. Akon),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,67,195.853,2009-08-21,0.813,0.627,0.0486,0.0771,0.000616,0.131,0.801,130.011,pop
David Guetta,Remember (with David Guetta),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,71,161.386,2021-08-27,0.626,0.864,0.0378,0.0682,0.0,0.087,0.555,123.833,pop
David Guetta,Love Tonight (David Guetta Remix Edit),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,79,158.095,2021-06-11,0.621,0.989,0.0434,0.015,0.357,0.184,0.0348,126.002,pop
David Guetta,Here We Go Again,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,79,164.541,2023-03-03,0.552,0.945,0.0561,0.00676,0.000174,0.0556,0.384,130.011,pop
David Guetta,Heartbreak Anthem (with David Guetta & Little Mix),"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25765225,77,183.725,2021-05-20,0.595,0.784,0.102,0.216,0.0,0.0608,0.479,124.111,pop
Joji,Glimpse of Us,['viral pop'],8298185,81,233.456,2022-11-04,0.44,0.317,0.0531,0.891,4.78e-06,0.141,0.268,169.914,pop
Joji,Die For You,['viral pop'],8298185,84,211.666,2022-11-04,0.472,0.518,0.051,0.383,0.127,0.289,0.154,147.805,pop
Joji,SLOW DANCING IN THE DARK,['viral pop'],8298185,83,209.273,2018-10-26,0.515,0.479,0.0261,0.544,0.00598,0.191,0.284,88.964,pop
Joji,Sanctuary,['viral pop'],8298185,76,180.018,2020-09-24,0.552,0.638,0.11,0.387,0.00014,0.374,0.332,167.834,pop
Joji,worldstar money (interlude),['viral pop'],8298185,78,126.312,2018-02-14,0.577,0.387,0.274,0.964,0.705,0.208,0.459,146.565,pop
Joji,YEAH RIGHT,['viral pop'],8298185,78,174.357,2018-10-26,0.672,0.588,0.133,0.619,0.241,0.0992,0.204,169.033,pop
Joji,Like You Do,['viral pop'],8298185,68,240.294,2020-09-24,0.582,0.199,0.0321,0.953,0.00852,0.135,0.0783,66.454,pop
Joji,Gimme Love,['viral pop'],8298185,65,214.557,2020-09-24,0.484,0.632,0.0976,0.695,0.0243,0.209,0.0736,126.384,pop
Joji,Feeling Like The End,['viral pop'],8298185,73,102.48,2022-11-04,0.794,0.668,0.0646,0.299,0.00104,0.0899,0.632,148.016,pop
Joji,YUKON (INTERLUDE),['viral pop'],8298185,71,141.093,2022-11-04,0.736,0.71,0.091,0.383,0.0351,0.395,0.0728,82.482,pop
Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,80,242.983,2014-06-10,0.805,0.33,0.1,0.22,0.0,0.105,0.211,121.97,pop
Ty Dolla $ign,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,76,121.572,2021-06-25,0.493,0.653,0.0466,0.269,0.0,0.511,0.852,142.347,pop
Ty Dolla $ign,Nights Like This (feat. Ty Dolla $ign),"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,76,201.787,2019-02-22,0.61,0.725,0.15,0.367,0.0,0.154,0.291,146.163,pop
Ty Dolla $ign,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,75,216.408,2017-02-23,0.696,0.817,0.109,0.075,0.0,0.187,0.782,98.064,pop
Ty Dolla $ign,Chosen (feat. Ty Dolla $ign),"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,74,161.684,2020-12-04,0.571,0.767,0.287,0.336,0.0,0.0809,0.605,93.421,pop
Ty Dolla $ign,OTW,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,72,263.013,2018-04-20,0.652,0.678,0.0541,0.183,3.26e-05,0.106,0.28,72.989,pop
Ty Dolla $ign,Spicy (feat. Post Malone),"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,71,143.375,2020-10-23,0.782,0.51,0.0419,0.143,0.0,0.115,0.118,99.993,pop
Ty Dolla $ign,Scared of the Dark (feat. XXXTENTACION),"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,68,233.0,2018-12-14,0.443,0.623,0.0718,0.0468,0.0,0.247,0.156,79.365,pop
Ty Dolla $ign,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,66,199.427,2019-08-09,0.872,0.814,0.155,0.00485,1.96e-06,0.214,0.57,98.985,pop
Ty Dolla $ign,My Friends (feat. Lil Durk),"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4563545,65,158.167,2022-10-05,0.633,0.478,0.044,0.0558,0.0,0.202,0.441,169.961,pop
Katy Perry,Dark Horse,"['dance pop', 'pop']",26093208,80,215.672,2013-01-01,0.647,0.585,0.0512,0.00314,0.0,0.165,0.353,131.934,pop
Katy Perry,Last Friday Night (T.G.I.F.),"['dance pop', 'pop']",26093208,75,230.733,2010-01-01,0.652,0.812,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,pop
Katy Perry,The One That Got Away,"['dance pop', 'pop']",26093208,73,227.333,2010-01-01,0.691,0.795,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,pop
Katy Perry,Hot N Cold,"['dance pop', 'pop']",26093208,71,220.226,2008-06-17,0.706,0.841,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,pop
Katy Perry,Roar,"['dance pop', 'pop']",26093208,79,223.546,2013-01-01,0.671,0.771,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,pop
Katy Perry,Firework,"['dance pop', 'pop']",26093208,71,227.893,2010-01-01,0.638,0.832,0.049,0.141,0.0,0.113,0.648,124.071,pop
Katy Perry,I Kissed A Girl,"['dance pop', 'pop']",26093208,71,179.64,2008-06-17,0.699,0.76,0.0677,0.00223,0.0,0.132,0.696,129.996,pop
Katy Perry,California Gurls,"['dance pop', 'pop']",26093208,71,234.653,2010-01-01,0.788,0.753,0.0536,0.0038,0.0,0.18,0.403,125.005,pop
Katy Perry,Teenage Dream,"['dance pop', 'pop']",26093208,73,227.741,2010-01-01,0.719,0.798,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,pop
Katy Perry,Harleys In Hawaii,"['dance pop', 'pop']",26093208,76,185.48,2020-08-28,0.721,0.751,0.125,0.162,6.59e-06,0.118,0.738,140.095,pop
Marshmello,El Merengue,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,88,189.668,2023-03-03,0.775,0.677,0.0442,0.0313,0.00517,0.112,0.698,124.011,pop
Marshmello,Leave Before You Love Me (with Jonas Brothers),"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,83,154.983,2021-05-21,0.721,0.738,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,pop
Marshmello,Happier,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,82,214.289,2018-08-17,0.687,0.792,0.0452,0.191,0.0,0.167,0.671,100.015,pop
Marshmello,Numb,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,82,155.588,2022-06-10,0.912,0.774,0.0455,0.121,0.0127,0.101,0.632,119.966,pop
Marshmello,Silence,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,81,180.822,2017-08-11,0.52,0.761,0.0853,0.256,4.96e-06,0.17,0.286,141.971,pop
Marshmello,Wolves,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,80,197.993,2017-10-25,0.724,0.804,0.0448,0.124,0.0,0.204,0.306,124.987,pop
Marshmello,Come & Go (with Marshmello),"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,78,205.484,2020-07-10,0.625,0.814,0.0657,0.0172,0.0,0.158,0.535,144.991,pop
Marshmello,FRIENDS,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,78,202.62,2018-02-09,0.626,0.88,0.0504,0.205,0.0,0.128,0.534,95.079,pop
Marshmello,Be Kind (with Halsey),"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,75,172.761,2020-05-01,0.63,0.633,0.0457,0.00776,0.0,0.0541,0.452,93.995,pop
Marshmello,Here With Me,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",34977608,74,156.346,2019-03-08,0.791,0.565,0.0439,0.0623,0.0,0.156,0.181,99.961,pop
Hozier,Take Me to Church,"['irish singer-songwriter', 'pop']",5581956,77,241.693,2014-09-19,0.566,0.664,0.0464,0.634,0.0,0.116,0.437,128.945,pop
Hozier,Eat Your Young,"['irish singer-songwriter', 'pop']",5581956,80,242.293,2023-03-17,0.553,0.587,0.0277,0.345,0.1,0.256,0.346,90.018,pop
Hozier,Would That I,"['irish singer-songwriter', 'pop']",5581956,73,268.293,2019-03-01,0.521,0.526,0.0281,0.243,0.00537,0.108,0.502,130.694,pop
Hozier,Like Real People Do,"['irish singer-songwriter', 'pop']",5581956,72,198.026,2014-09-19,0.539,0.179,0.0309,0.921,0.393,0.106,0.145,140.01,pop
Hozier,Someone New,"['irish singer-songwriter', 'pop']",5581956,69,222.813,2014-09-19,0.443,0.533,0.0473,0.429,3.66e-06,0.332,0.596,183.791,pop
Hozier,All Things End,"['irish singer-songwriter', 'pop']",5581956,71,213.773,2023-03-17,0.492,0.513,0.0449,0.378,0.0,0.0777,0.236,74.883,pop
Hozier,Tell It To My Heart,"['irish singer-songwriter', 'pop']",5581956,74,165.524,2021-10-29,0.539,0.715,0.0595,0.0265,0.0,0.609,0.489,123.854,pop
Hozier,Almost (Sweet Music),"['irish singer-songwriter', 'pop']",5581956,71,217.48,2019-03-01,0.523,0.687,0.105,0.0215,2.86e-06,0.203,0.711,90.036,pop
Hozier,Cherry Wine - Live,"['irish singer-songwriter', 'pop']",5581956,68,240.146,2014-09-19,0.415,0.11,0.0388,0.951,0.00236,0.0962,0.234,81.876,pop
Hozier,Work Song,"['irish singer-songwriter', 'pop']",5581956,70,229.72,2014-09-19,0.531,0.363,0.0608,0.749,0.0,0.112,0.259,121.412,pop
The Kid LAROI,STAY (with Justin Bieber),"['australian hip hop', 'pop']",4457924,85,141.805,2021-07-27,0.591,0.764,0.0483,0.0383,0.0,0.103,0.478,169.928,pop
The Kid LAROI,Love Again,"['australian hip hop', 'pop']",4457924,87,146.64,2023-01-27,0.662,0.398,0.0275,0.716,0.0,0.111,0.468,107.001,pop
The Kid LAROI,Thousand Miles,"['australian hip hop', 'pop']",4457924,79,164.781,2022-04-22,0.376,0.657,0.0768,0.0858,0.0,0.0884,0.203,80.565,pop
The Kid LAROI,WITHOUT YOU,"['australian hip hop', 'pop']",4457924,78,161.384,2021-07-27,0.662,0.413,0.0299,0.213,0.0,0.134,0.467,93.005,pop
The Kid LAROI,I GUESS IT'S LOVE?,"['australian hip hop', 'pop']",4457924,76,137.725,2023-02-24,0.595,0.823,0.0566,0.0662,0.0,0.569,0.435,155.005,pop
The Kid LAROI,Hate The Other Side (with Marshmello & The Kid Laroi),"['australian hip hop', 'pop']",4457924,74,160.212,2020-07-10,0.701,0.65,0.104,0.291,0.0,0.112,0.647,90.003,pop
The Kid LAROI,GO (feat. Juice WRLD),"['australian hip hop', 'pop']",4457924,72,181.688,2021-07-27,0.487,0.74,0.0944,0.157,0.0,0.612,0.522,73.779,pop
The Kid LAROI,WITHOUT YOU (with Miley Cyrus),"['australian hip hop', 'pop']",4457924,74,161.384,2021-04-30,0.655,0.469,0.0292,0.173,0.0,0.0956,0.467,92.56,pop
The Kid LAROI,SO DONE,"['australian hip hop', 'pop']",4457924,74,126.521,2021-07-27,0.719,0.598,0.077,0.232,0.0,0.115,0.303,142.592,pop
The Kid LAROI,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)","['australian hip hop', 'pop']",4457924,73,144.86,2021-07-27,0.721,0.632,0.0358,0.0693,0.0,0.291,0.296,92.057,pop
Coldplay,Viva La Vida,"['permanent wave', 'pop']",42982717,86,242.373,2008-05-26,0.486,0.617,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,pop
Coldplay,Yellow,"['permanent wave', 'pop']",42982717,89,266.773,2000-07-10,0.429,0.661,0.0281,0.00239,0.000121,0.234,0.285,173.372,pop
Coldplay,My Universe,"['permanent wave', 'pop']",42982717,82,226.198,2021-10-15,0.573,0.711,0.0406,0.0114,0.0,0.328,0.47,105.006,pop
Coldplay,Something Just Like This,"['permanent wave', 'pop']",42982717,85,247.16,2017-04-07,0.617,0.635,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,pop
Coldplay,Sparks,"['permanent wave', 'pop']",42982717,85,227.093,2000-07-10,0.371,0.268,0.0281,0.748,0.0517,0.104,0.165,102.617,pop
Coldplay,The Scientist,"['permanent wave', 'pop']",42982717,84,309.6,2002-08-08,0.557,0.442,0.0243,0.731,1.46e-05,0.11,0.213,146.277,pop
Coldplay,A Sky Full of Stars,"['permanent wave', 'pop']",42982717,84,267.866,2014-05-19,0.545,0.675,0.0279,0.00617,0.00197,0.209,0.162,124.97,pop
Coldplay,Paradise,"['permanent wave', 'pop']",42982717,84,278.719,2011-10-24,0.449,0.585,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,pop
Coldplay,Hymn for the Weekend,"['permanent wave', 'pop']",42982717,83,258.266,2015-12-04,0.491,0.693,0.0377,0.211,6.92e-06,0.325,0.412,90.027,pop
Coldplay,Fix You,"['permanent wave', 'pop']",42982717,83,295.533,2005-06-07,0.209,0.417,0.0338,0.164,0.00196,0.113,0.124,138.178,pop
Maroon 5,Payphone,['pop'],40073401,72,231.386,2012-01-01,0.739,0.756,0.0394,0.0136,0.0,0.37,0.523,110.028,pop
Maroon 5,Maps,['pop'],40073401,84,189.96,2014-09-02,0.742,0.713,0.0303,0.0205,0.0,0.059,0.879,120.032,pop
Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",['pop'],40073401,72,201.16,2010,0.722,0.758,0.0471,0.0111,0.0,0.308,0.62,128.047,pop
Maroon 5,Memories Remix (feat. Nipsey Hussle & YG),['pop'],40073401,72,189.486,2021-06-11,0.807,0.396,0.0545,0.855,0.0,0.0805,0.7,91.159,pop
Maroon 5,Sugar,['pop'],40073401,81,235.493,2014-09-02,0.748,0.788,0.0334,0.0591,0.0,0.0863,0.884,120.076,pop
Maroon 5,Animals,['pop'],40073401,81,231.013,2014-09-02,0.279,0.742,0.0898,0.000185,0.0,0.593,0.328,189.868,pop
Maroon 5,She Will Be Loved - Radio Mix,['pop'],40073401,79,259.453,2002,0.651,0.663,0.0281,0.228,0.0,0.0994,0.465,102.0,pop
Maroon 5,This Love,['pop'],40073401,80,206.2,2002,0.712,0.862,0.0378,0.0525,0.0,0.093,0.809,95.051,pop
Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),['pop'],40073401,80,227.395,2021-06-11,0.713,0.676,0.027,0.0377,0.0,0.154,0.721,99.048,pop
Maroon 5,One More Night,['pop'],40073401,71,219.466,2012-01-01,0.718,0.82,0.0323,0.0444,0.0,0.0846,0.613,92.998,pop
Paramore,Misery Business,"['candy pop', 'pixie', 'pop emo', 'pop punk']",7665716,75,211.52,2007-06-11,0.517,0.906,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,pop
Paramore,Still into You,"['candy pop', 'pixie', 'pop emo', 'pop punk']",7665716,79,216.013,2013-04-05,0.602,0.923,0.044,0.0098,0.0,0.0561,0.765,136.01,pop
Paramore,All I Wanted,"['candy pop', 'pixie', 'pop emo', 'pop punk']",7665716,75,225.786,2009-09-28,0.494,0.723,0.0441,0.0192,0.0322,0.134,0.152,144.036,pop
Paramore,This Is Why,"['candy pop', 'pixie', 'pop emo', 'pop punk']",7665716,73,206.7,2023-02-10,0.728,0.76,0.0396,0.00433,0.00585,0.13,0.674,123.045,pop
Paramore,The Only Exception,"['candy pop', 'pixie', 'pop emo', 'pop punk']",7665716,73,267.653,2009-09-28,0.452,0.563,0.0272,0.144,0.0,0.143,0.209,137.715,pop
Paramore,Decode,"['candy pop', 'pixie', 'pop emo', 'pop punk']",7665716,72,261.959,2008-11-04,0.28,0.87,0.0592,0.000686,0.00608,0.101,0.284,164.057,pop
